Smiles,pIC50
CC(C)c1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,5.4089353929735005
CC(C)c1ncc([C@H]2CC[C@@H](N3CC(NC(=O)CNc4nn(C)c5ccc(C(F)(F)F)cc45)C3)CC2)s1,4.769551078621726
CC(C)c1ncc([C@]2(O)CC[C@H](N3CC(NC(=O)CNc4ncnc5ccc(C(F)(F)F)cc45)C3)CC2)s1,4.425968732272281
CC(C)c1nccn1Cc1cn(-c2ccc(Cl)c(C(F)F)c2)nn1,8.280668713016274
CC(C)c1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,8.130768280269024
CC(C)c1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,8.505845405981557
CC(C)c1nccn1Cc1cn(-c2ccc(Cl)cc2)nn1,7.111259039317107
CC(C)c1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,7.958607314841775
CC(C)c1nccn1Cc1cn(-c2cccc(OC(F)(F)F)c2)nn1,7.485452247339714
CC(C)c1ncn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@@H]2CCO)n1,7.721246399047171
CC(C)c1ncn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@@H]2CO)n1,7.769551078621726
CC(C)c1ncn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@H]2C)n1,8.154901959985743
CC(C)c1ncn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@H]2CCO)n1,8.236572006437063
CC(C)c1ncn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@H]2CO)n1,7.537602002101044
CC(C)c1nn(CC(=O)N[C@@H]2CCCNC2)c(=O)c2cc3sc(Cl)cc3n12,4.585026652029182
CC(C)c1noc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,5.795880017344075
CC(C)c1noc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)n1,5.782516055786093
CC(C)c1noc(N2CCC([C@H]3C[C@H]3CCOc3ccc(CC(=O)N4CCC4)c(F)c3)CC2)n1,5.154901959985743
CC(C)c1noc(N2CCN(c3ncc(OCc4ccc(S(C)(=O)=O)cc4F)cn3)[C@H](C)C2)n1,5.130768280269024
CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1,4.935542010773082
CC(C)n1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,5.522878745280337
CC(C)n1c(=O)c(C(=O)NCCCN2CCCCC2)c(O)c2ccsc21,5.886056647693163
CC(C)n1c(=O)n(C)c2cnc3cc(F)c(-c4ccc(OCCCN5CCCCC5)nc4)cc3c21,5.183758700008217
CC(C)n1c(N2CCC[C@H](N)C2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,5.739928612014925
CC(C)n1c(N2CCNC[C@H]2C)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,5.910094888560602
CC(C)n1c(N2CCOC(CN)C2)nc2c(C#N)c(Br)c(Br)cc21,6.130768280269024
CC(C)n1c(N2CCOC(CN)C2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,5.730487055782083
CC(C)n1c(N2CC[C@@H](N)C2)nc2c(C#N)c(Br)c(Br)cc21,5.286509456906058
CC(C)n1c(N2CC[C@@H](N)C2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,5.411168274405792
CC(C)n1c(N2CC[C@H](N)C2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,5.7258421507363195
CC(C)n1c(NCC2CNCCO2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,5.379863945026242
CC(C)n1c(N[C@@H]2CCCNC2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,5.238824186844269
CC(C)n1c(N[C@H]2CCNC2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,5.362510270487489
CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cc3)c2)c2c(N)ncnc21,5.107905397309519
CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(C(F)(F)F)n3)c2)c2cnccc21,5.795880017344075
CC(C)n1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1C#N,4.522878745280337
CC(C)n1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1,4.508638306165727
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,3.7569619513137056
CC(C)n1nc(-c2nnc(C3CCN(C4CCC4)CC3)o2)c2ccccc21.O=C(O)C(=O)O,5.619788758288394
CC(C)n1nc(-c2nnc(C3CCN(CC4(O)CCCC4)CC3)o2)c2ccccc21.O=C(O)C(=O)O,5.958607314841775
CC(C)n1nc(-c2nnc(C3CCN(CC4CCOCC4)CC3)o2)c2ccccc21.O=C(O)C(=O)O,5.070581074285707
CC(C)n1nc(C(=O)NCC2CCN(CCN3CCOCC3)CC2)c2ccccc21.Cl.Cl,4.488116639021126
CC(C)n1nc(C(=O)NCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21.Cl,5.580044251510242
CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(N)cc3)CC2)c2ccccc21.Cl.Cl,4.645891560852599
CC(C)n1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)oc1=O,4.554395796726403
CC(C)n1ncc2c1C(=O)CC1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)C2,4.638272163982407
CC(C)n1ncc2c1C(=O)CC1(CCN(C(=O)c3cnc4cc[nH]c4c3)CC1)C2,4.5376020021010435
CC(C1CC1)n1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,4.8696662315049934
CC(CC#N)N1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1,4.508638306165727
CC(CC(C)(C)C)N1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,5.656000930942838
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,5.770514974185626
CC(CCc1ccc(Cl)c(Cl)c1)N1Cc2ccc3ccccc3c2C1,4.008773924307505
CC(CN1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1)c1ccc([N+](=O)[O-])cc1,8.508638306165727
CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2[nH]ncc2-c2ccncc2)CC1,6.931814138253838
CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2nnc(CN(C)C)o2)CC1,5.508638306165727
CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(n2cc(-c3ccccc3)[nH]c2=O)CC1,8.327902142064282
CC(Cc1ccc([N+](=O)[O-])cc1)N1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1,8.4089353929735
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,7.187086643357144
CC(Cc1ccccn1)N1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1,5.065501548756432
CC(F)(F)[C@H]1CN(C2CCN(c3nnc(N)[nH]3)CC2)[C@@H](Cc2ccc(Cl)cc2)CO1,4.204119982655925
CC(F)(F)c1cc(-c2cnn(Cc3cc[nH]n3)c2)ccc1F,7.767003889607846
CC(F)(F)c1cc(-n2cc(Cn3ccnc3CCO)nn2)ccc1F,8.092588639225413
CC(F)(F)c1cc(-n2cc(Cn3ccnc3N)nn2)ccc1Cl,9.292429823902063
CC(F)(F)c1cc(-n2cc(Cn3ccnc3N)nn2)ccc1F,9.292429823902063
CC(F)(F)c1cc(F)c(F)cc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)cc1,5.130768280269024
CC(F)(F)c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)c(F)c1,4.560667306169737
CC(F)(F)c1cccc(-c2cnn(Cc3cc[nH]n3)c2)c1,7.598599459218455
CC(F)CN1[C@H](c2ccc(NC3CN(CCCF)C3)cn2)c2ccc3[nH]ncc3c2C[C@H]1C,6.3942493497739665
CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,4.3979400086720375
CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1.Cl,4.3979400086720375
CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,5.366531544420413
CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1.Cl,5.366531544420413
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,5.142667503568731
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(F)cc1,4.569328441363012
CC(NC(=O)C1c2ccccc2C(=O)N1CCc1ccccn1)c1ccc(OCC(F)(F)F)cc1,5.136677139879544
CC(NC(=O)c1ccc(C(F)(F)F)cc1Cl)C1(N2CCN(S(=O)(=O)c3cn(C)nn3)CC2)CCC(F)(F)CC1.Cl,4.694648630553377
CC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,5.721848749616356
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,4.161150909262744
CC(O)(c1ccc(CN2CCC3(CC2)OCc2cc(F)ncc23)cc1)c1ccc(F)c(F)c1,6.275724130399211
CC(O)C(=O)N(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(C)C,5.508638306165727
CC(O)C(=O)N(CCN1CCC(c2noc3cc(F)ccc23)CC1)CC1CC1,5.920818753952375
CC(O)CN1[C@H](C)CN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)C[C@@H]1C,6.197226274708024
CC(O)CN1[C@H](C)CN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)C[C@@H]1C,5.136677139879544
CC(O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,3.8409943014884838
CC(OC(=O)N1C[C@@H]2[C@@H](CNC(=O)c3ccc4[nH]c(=O)oc4c3)[C@@H]2C1)c1cc(Cl)cc(Cl)c1,5.070581074285707
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C#N)cc2)CC1)C(F)(F)F,5.920818753952375
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C#N)cc2F)CC1)C(F)(F)F,5.522878745280337
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1)C(F)(F)F,5.0
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cc2F)CC1)C(F)(F)F,5.161150909262744
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1)C(F)(F)F,4.698970004336019
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1)C(F)(F)F,5.0
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F,4.698970004336019
CC(Oc1ccccc1CC1CC1)C1=NCCN1,5.050609993355087
CC(c1ccc(C#N)cc1)N1C[C@H](N)[C@H](C(=O)N2CCC[C@H]2C#N)C1,5.0
CC(c1ccc(N2C[C@@H]3C[C@H]2CN3C)cc1)c1ccc2c(c1)Nc1ccccc1S2,5.703334809738469
CC(c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1)c1nc2ccccc2o1,5.995678626217357
CC(c1ccc2c(-c3cnn(C)c3)cc(C(N)=O)nc2c1)c1cnn(CC(F)(F)F)c1,5.0
CC(c1cccc(C(F)(F)F)c1)N1CCN(CCN2Cc3ccccc3C2)C1=O,5.899998417198648
CC(c1ccccc1)N1CCN(Cc2ccc(C(=O)NO)cc2)CC1,3.9746941347352296
CC(c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,8.221848749616356
CC(c1ccccc1Oc1ccc(Cl)c(Cl)c1)N(C)C,6.045757490560675
CC(c1ccncc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,8.431798275933005
CC(c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(F)=C1CCCC1.O=C(O)C(F)(F)F,4.721246399047171
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,5.9072872003601
CC/N=C(\c1ccc(OC)c(OC)c1)N1CCCc2cc(C3=NNC(=O)SC3C)ccc21,5.180000294489515
CC1(C#Cc2c(Cl)c3c(Cl)cc(C(N)=O)nc3n2[C@H]2CCCNC2)COC1,8.522878745280337
CC1(C#N)CN(c2cc(COc3ccc(F)c(F)c3F)nc(-c3ccccn3)n2)C1,5.0
CC1(C(=O)N2CC(c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,6.3979400086720375
CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,5.455931955649724
CC1(C(=O)N2CCO[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,4.841637507904751
CC1(C(=O)N2CCO[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)C2)CCC1,4.853871964321762
CC1(C(=O)N2CC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,5.6020599913279625
CC1(C(=O)NCc2ccc(OC(F)(F)F)cc2)c2ccccc2C(=O)N1CCc1ccccn1,4.958607314841775
CC1(C)C(=N)N[C@](C)(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,5.017724054614842
CC1(C)C(=O)Nc2nc(-n3nc(CCCC(F)(F)F)c4cc(Cl)ccc43)nc(N)c21,5.3872161432802645
CC1(C)C(=O)Nc2nc(-n3nc(Cc4c(F)ccc(F)c4F)c4cc(Cl)ccc43)nc(N)c21,5.853871964321762
CC1(C)C(=O)Nc2nc(-n3nc(Cc4c(F)ccc(F)c4F)c4ccccc43)nc(N)c21,5.657577319177793
CC1(C)C(=O)Nc2nc(-n3nc(Cc4ccccc4F)c4cc(Cl)ccc43)nc(N)c21,5.823908740944319
CC1(C)C(=O)Nc2nc(-n3nc(Cc4ccccc4F)c4ccccc43)nc(N)c21,5.309803919971486
CC1(C)C2=C3CC4C5=[N+](CCC4OC3CCN2c2ccc(CC(=O)NCCCCCCN(CCOc3ccc(NS(C)(=O)=O)cc3)CCc3ccc(NS(C)(=O)=O)cc3)cc21)c1ccc(S(=O)(=O)[O-])cc1C5(C)C,6.508638306165727
CC1(C)C=Cc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ccnc(N)c3)CC4)c2O1,4.419999995796937
CC1(C)CC(CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,5.075204004202088
CC1(C)CC(Cc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,4.769551078621726
CC1(C)CC(NC(=O)C(C)(C)O)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,6.42021640338319
CC1(C)CC(NC(=O)C(C)(O)C(F)(F)F)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,6.221848749616356
CC1(C)CC(NC(=O)C(F)(F)CO)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,7.096910013008056
CC1(C)CC(NC(=O)C2(O)CC2)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,6.522878745280337
CC1(C)CC(NC(=O)CC(O)C(F)(F)F)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,5.721475095477949
CC1(C)CC(NC(=O)CCO)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,6.42021640338319
CC1(C)CC(Nc2ccc(-c3cc4ccccc4s3)nn2)CC(C)(C)N1,6.221848749616356
CC1(C)CC(Nc2ccc(-c3ccc4ccccc4c3)nn2)CC(C)(C)N1,5.823908740944319
CC1(C)CC(Nc2ccnc3ccc(-c4ccc(C(F)(F)F)nc4)nc23)CCN1,5.292429823902063
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,5.200659450546418
CC1(C)CC(Oc2ccc(-c3ccc(-n4cccn4)cc3O)nn2)CC(C)(C)N1,6.638272163982407
CC1(C)CC(c2ccc(OC3CCN(C4CCC4)CC3)cc2)=NNC1=O,4.6777807052660805
CC1(C)CC2(CCN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)CC2)C(=O)O1,4.508638306165727
CC1(C)CCN1Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,4.653647025549361
CC1(C)CCc2cc(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)ccc2O1,4.599999926524152
CC1(C)CCc2cc(CN3CCC4(CC3)CCN(C(=O)c3ccncn3)CC4)ccc2O1,4.950000175844591
CC1(C)CCc2cc(S(=O)(=O)N(CC(=O)O)C3(c4cccc(-c5cc(Cl)cc(Cl)c5)c4)CCC3)ccc2O1,4.3979400086720375
CC1(C)CCc2cc(S(=O)(=O)N(CC(=O)O)Cc3cccc(-c4ccccc4)c3)ccc2O1,4.698970004336019
CC1(C)CN(C(=O)Cn2c(=O)c(C(=O)NCc3ccc(Cl)cc3)cc3cccnc32)C1,5.2839966563652006
CC1(C)CN(C(=O)Nc2cc(-c3cn(C4CCOCC4)c4cnccc34)ccn2)C1,5.42021640338319
CC1(C)CN(C(=O)[C@H]2CC(=O)N(c3cccc(C#N)c3)C2)c2cc(Cl)c(Cn3ccnc3)cc21,5.657577319177793
CC1(C)CN(c2cc(N3CCC4(CCCC(=O)N4c4ccc(Cl)c(F)c4)CC3)ncn2)C1,4.886056647693163
CC1(C)CN2C(CS/C(=N\C3CCCCC3)NC3CCCCC3)=CSC2=N1,4.878112014896319
CC1(C)C[C@@H](CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,5.479481396066486
CC1(C)C[C@@H](NC(=O)c2ccc3[nH]ncc3c2)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,6.200659450546418
CC1(C)C[C@@H](NC(=O)c2cn[nH]c2)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,6.42021640338319
CC1(C)C[C@@H](NC(=O)c2n[nH]c3ccccc23)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,5.337242168318426
CC1(C)C[C@@H]2C[C@@](C)(CN2CCN2CCN(c3cccc(Cl)c3)C2=O)C1,5.899998417198648
CC1(C)C[C@H](CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,5.300162274132754
CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)cccc2O1,4.83499991232219
CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccnc(N)c3)CC4)cccc2O1,4.654999918150695
CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccncc3)CC4)cccc2O1,4.834999913760181
CC1(C)Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,8.537602002101044
CC1(C)Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)F,6.69466991845506
CC1(C)Cc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)c2O1,4.395000033044167
CC1(C)Cc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ncccc3N)CC4)c2O1,4.935000170847437
CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,6.0
CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(-c4ncccn4)c3)CC2)[C@H]1c1ccccc1,4.962573502059376
CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nc(C56CCN(CC5)CC6)no4)c(N[C@H](CO)c4ccccc4)n3)cc21,6.2441251443275085
CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnco4)c(N[C@H](CO)c4ccccc4)n3)cc21,4.679853713888946
CC1(C)OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,7.0
CC1(C)Oc2c(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)cccc2C1(F)F,4.415000026908535
CC1(C)Oc2cc(Cl)ccc2C2OCC3(CCN(CCn4ccnc4)CC3)CC21,6.035227979105187
CC1(C)Oc2cc(Cl)ccc2C2OCC3(CCN(CCn4ccnc4CCN)CC3)CC21,5.200659450546418
CC1(C)Oc2cc(Cl)ccc2C2OCC3(CCN(CCn4ccnc4CO)CC3)CC21,5.853871964321762
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(C(=O)Cn4ccnc4C#N)CC3)CC21,5.537602002101044
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(C(=O)Cn4ccnc4CO)CC3)CC21,5.795880017344075
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(C(=O)Cn4cnc(C(F)(F)F)c4)CC3)CC21,5.522878745280337
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(C(=O)Cn4cnc(CF)c4)CC3)CC21,5.721246399047171
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(C(=O)Cn4cnc(CO)c4)CC3)CC21,5.886056647693163
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(CCn4ccnc4)CC3)CC21,5.853871964321762
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(CCn4ccnc4C#N)CC3)CC21,5.721246399047171
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(CCn4ccnc4CO)CC3)CC21,6.096910013008056
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(CCn4cnc(CO)c4)CC3)CC21,5.795880017344075
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(Cc4c[nH]cn4)CC3)CC21,5.585026652029182
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(Cc4ncc[nH]4)CC3)CC21,5.455931955649724
CC1(C)Oc2ccc(F)cc2C2OCC3(CCN(CCn4ccnc4)CC3)CC21,6.0
CC1(C)Oc2ccc(F)cc2C2OCC3(CCN(CCn4ccnc4CO)CC3)CC21,5.823908740944319
CC1(C)Oc2ccc(N=[N+]=[N-])cc2C2OCC3(CCN(C(=O)Cn4ccnc4C#N)CC3)CC21,5.309803919971486
CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,5.488116639021126
CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C12COC2,4.684659523372712
CC1(C)Oc2ccc(NC(=O)c3cnc(C(F)F)cn3)cc2[C@@]2(COC(N)=N2)C12CC2,4.82102305270683
CC1(C)Oc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ccnc(N)c3)CC4)c2O1,5.449999293727862
CC1(C)[C@@H]2CC[C@]13CCN(CCN1CCN(c4cccc(Cl)c4)C1=O)C3C2,6.0999990348465305
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(C#N)cc4)cc23)CC[C@]1(C)N,4.920818753952375
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(C#N)nc4)cc23)CC[C@]1(C)N,5.3872161432802645
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(F)cc4)cc23)CC[C@]1(C)N,4.991399828238082
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(F)nc4)cc23)CC[C@]1(C)N,4.455931955649724
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cccc(Cl)c4)cc23)CC[C@]1(C)N,5.221848749616356
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cccc(F)c4)cc23)CC[C@]1(C)N,5.119186407719209
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@]1(C)N,5.971547574331764
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4F)cc23)CC[C@]1(C)N,5.017728766960431
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccnc(F)c4)cc23)CC[C@]1(C)N,4.3872161432802645
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cncc(F)c4)cc23)CC[C@]1(C)N,5.301029995663981
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cncnc4)cc23)CC[C@]1(C)N,5.070581074285707
CC1(C)[C@H]2CC[C@]1(C)CN(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,5.899998417198648
CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,5.576754126063192
CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(Cl)cc3)n2CCN1C(=O)CN,5.142667503568731
CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CCN1C(=O)CN,4.872895201635193
CC1(CC#Cc2c(Cl)c3c(Cl)cc(C(N)=O)nc3n2[C@H]2CCCNC2)COC1,8.301029995663981
CC1(CN)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,5.769551078621726
CC1(CN)CCN(c2cnc(Sc3cccc(Cl)c3Cl)c(N)n2)CC1,5.619788758288394
CC1(CN)CCN(c2cnc(Sc3cccnc3C(F)(F)F)c(N)n2)CC1,4.910094888560602
CC1(CN)CCN(c2cnc3c(N4CCCc5ncccc54)n[nH]c3n2)CC1,4.657577319177793
CC1(CN2CCC3(CC2)CN(c2ncnnc2Oc2ccc(F)cc2C(=O)N2C4CCC2COC4)C3)CC1,4.187086643357144
CC1(CN2CCC3(CC2)CN(c2ncnnc2Oc2ccc(F)cc2C(=O)N2CCOCC2)C3)CC1,4.337242168318426
CC1(CN2CC[C@H](NC(=O)c3cc(-c4ccc(F)cc4F)on3)[C@@H](C(=O)NC3(c4ncccn4)CC3)C2)CC1,4.958607314841775
CC1(COc2ccc(OC(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1,5.42021640338319
CC1(Cn2nc(-c3ccc4cc(OC5CC5)ccc4c3)c3c(N)ncnc32)COC1,5.721246399047171
CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,5.229147988357855
CC1(N)CCN(c2cnc(Sc3cccc(Cl)c3Cl)c(N)n2)CC1,5.552841968657781
CC1(N)CCN(c2cnc(Sc3ccccc3Cl)c(N)n2)CC1,5.214670164989233
